symbol,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
AMBA,0.7421474358974359,0.8782051282051282,82.92,6.049361,0.7339256884410603,873350.0,0.8076923076923077,0.6057692307692307,0.7980769230769231,3630973952.0
AKAM,0.7459935897435899,0.7788461538461539,157.3125,5.18354,0.7976232637847188,5466488.0,0.7660256410256411,0.6410256410256411,0.8782051282051282,22870949888.0
RKLB,0.7467948717948718,0.5224358974358975,125.43,6.694456,0.793199461486483,23264040.0,0.842948717948718,0.6378205128205128,0.8814102564102564,72592736256.0
KRMN,0.7487179487179487,0.7948717948717948,64.9575,3.9652643,1.700843416239494,2043475.0,0.625,0.9134615384615384,0.6538461538461539,8608576512.0
LUNR,0.7487179487179487,0.4006410256410256,35.855,11.7381115,0.7985554326633397,13227490.0,0.9615384615384616,0.6474358974358975,0.7275641025641025,5735432192.0
NVTS,0.7501602564102564,0.2051282051282051,21.38,11.06493,1.0316772501661302,27427286.0,0.9583333333333334,0.7692307692307693,0.625,4996787200.0
MU,0.7541666666666667,0.7115384615384616,802.097,4.6331716,0.8493110227723895,43672053.0,0.7083333333333334,0.6826923076923077,0.9807692307692308,904552054784.0
BCRX,0.7559294871794873,0.3173076923076923,9.545,8.47072,1.802011271058696,5299236.0,0.9006410256410257,0.935897435897436,0.407051282051282,2425982464.0
MTSI,0.7600961538461538,0.9551282051282052,379.96,4.7414217,0.7555140043940354,1176595.0,0.7275641025641025,0.6217948717948718,0.9615384615384616,28989341696.0
MBLY,0.7665064102564102,0.3108974358974359,10.24,10.942581,1.3302295767645589,6000041.0,0.9551282051282052,0.8814102564102564,0.4631410256410256,8623985664.0
ALAB,0.7674679487179487,0.8333333333333334,220.405,7.819685,0.6305401627782561,5153391.0,0.8814102564102564,0.5256410256410257,0.9583333333333334,37779165184.0
TARS,0.7698717948717948,0.8910256410256411,64.3,7.47117,0.7785993226710741,617130.0,0.8717948717948718,0.6282051282051282,0.7788461538461539,2766440704.0
EQPT,0.777724358974359,0.6955128205128205,26.23,6.8431787,1.1765006982891917,1603920.0,0.8461538461538461,0.8365384615384616,0.5961538461538461,6978416640.0
COHR,0.7794871794871795,0.8461538461538461,410.29,9.700275,0.6118387438699725,7584183.0,0.9294871794871796,0.4935897435897436,0.9839743589743588,80268861440.0
DCO,0.7798076923076923,0.9807692307692308,151.78,4.6542096,0.9399218651543794,198375.0,0.7115384615384616,0.7435897435897436,0.8621794871794872,2289686016.0
MIRM,0.7858974358974359,0.9102564102564102,110.815,3.681704,5.1842091551832326,882866.0,0.5737179487179487,0.9903846153846154,0.7371794871794872,6757635072.0
PSNY,0.7863782051282051,0.9230769230769232,22.63,7.149613,1.0791727268576796,153323.0,0.8621794871794872,0.7948717948717948,0.5705128205128205,2070819584.0
CUK,0.7879807692307692,0.5897435897435898,27.47,6.55546,1.629884070416488,3088254.0,0.8333333333333334,0.907051282051282,0.5993589743589743,38081056768.0
MRVL,0.7974358974358975,0.5705128205128205,175.955,6.962681,0.9343407363660932,23732706.0,0.8525641025641025,0.7371794871794872,0.9198717948717948,153865306112.0
F,0.7985576923076922,0.0705128205128205,13.59,13.344457,2.563409991652714,51071691.0,0.967948717948718,0.9583333333333334,0.5865384615384616,54151974912.0
HIMX,0.8016025641025641,0.5064102564102564,20.68,8.222046,1.7254853783921589,4061831.0,0.8910256410256411,0.9230769230769232,0.5801282051282052,3607128064.0
ENPH,0.8024038461538462,0.5544871794871795,41.02,9.446804,1.1209045375010915,5920241.0,0.9230769230769232,0.8044871794871795,0.7115384615384616,5406363136.0
LWLG,0.8025641025641025,0.3814102564102564,18.32,15.012559,1.1806903760660534,7153956.0,0.9743589743589745,0.8397435897435898,0.6474358974358975,2759187968.0
FUTU,0.8038461538461538,0.8814102564102564,143.21,4.5099673,1.2333330004427443,1501995.0,0.6987179487179487,0.8589743589743589,0.8525641025641025,20077254656.0
JD,0.8147435897435896,0.4326923076923077,34.06,8.161326,2.052533374547829,10061185.0,0.8878205128205128,0.939102564102564,0.6602564102564102,45998030848.0
BWA,0.8184294871794873,0.7564102564102564,67.78,6.338244,1.319536162859705,2670765.0,0.8205128205128205,0.875,0.7467948717948718,13902690304.0
