symbol,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
MT,0.766299019607843,0.7377450980392157,62.595,5.7884116,1.0519586016164992,1889639.0,0.7230392156862745,0.8627450980392157,0.6875,47598981120.0
OKLO,0.767156862745098,0.4436274509803921,61.6801,10.37956,0.6991914479696556,11523439.0,0.943627450980392,0.6593137254901961,0.8088235294117647,10731782144.0
NRG,0.7700980392156862,0.7647058823529411,133.01,7.5175776,0.6349025681151547,2959914.0,0.8700980392156863,0.6004901960784313,0.8946078431372549,28063307776.0
CLSK,0.770343137254902,0.1789215686274509,16.09,9.530297,1.5849158591219967,20170814.0,0.9338235294117648,0.9387254901960784,0.4852941176470588,4128832512.0
GMAB,0.771936274509804,0.6029411764705882,27.265,6.172115,2.5041225834072525,1786865.0,0.7573529411764706,0.9803921568627452,0.5171568627450981,16738910208.0
INOD,0.7736519607843138,0.7965686274509803,94.25,6.8715243,0.7161163128525079,1636311.0,0.8357843137254902,0.6764705882352942,0.8235294117647058,3077767424.0
DAL,0.7756127450980392,0.4828431372549019,74.88,10.507667,0.675664187737679,11495018.0,0.9485294117647058,0.6421568627450981,0.8529411764705882,49195737088.0
CVCO,0.776470588235294,1.0,489.725,5.3829303,0.754844831733982,149644.0,0.6617647058823529,0.7107843137254902,0.9803921568627452,3800835584.0
INTC,0.7781862745098039,0.1985294117647058,118.135,6.6200347,1.070678209953997,117079762.0,0.8063725490196079,0.8700980392156863,0.8578431372549019,593746526208.0
USAR,0.7781862745098039,0.2524509803921568,22.515,12.772347,0.903081786823,15393959.0,0.9779411764705882,0.8259803921568627,0.6078431372549019,5021641216.0
TTMI,0.7787990196078433,0.8455882352941176,170.9075,5.8858147,0.7908385290116564,2010485.0,0.7279411764705882,0.7401960784313726,0.9019607843137256,17748754432.0
ASML,0.778921568627451,0.9852941176470588,1542.33,5.68018,0.6900257474877017,1733373.0,0.7156862745098039,0.6568627450980392,1.0,594441207808.0
CRDO,0.7825980392156863,0.6813725490196079,182.305,7.879157,0.6500808471760243,7188872.0,0.8921568627450981,0.6127450980392157,0.9387254901960784,33626144768.0
CCL,0.7827205882352942,0.1911764705882352,26.21,9.711175,1.2011683722809976,28623411.0,0.9362745098039216,0.909313725490196,0.5882352941176471,36304506880.0
NVTS,0.788357843137255,0.1740196078431372,22.76,17.138445,0.9028518928928756,28886183.0,0.9926470588235294,0.8235294117647058,0.6764705882352942,5319311872.0
SGI,0.7939950980392158,0.6691176470588235,65.72,6.879166,0.886216121323639,2851019.0,0.8382352941176471,0.8063725490196079,0.7573529411764706,13823586304.0
ALK,0.7943627450980392,0.5220588235294118,40.285,11.255354,0.7754284982659667,4490975.0,0.965686274509804,0.7303921568627451,0.7426470588235294,4488916480.0
RLAY,0.7966911764705882,0.409313725490196,13.55,12.26181,1.1605291862163027,3302278.0,0.9754901960784312,0.8995098039215687,0.4975490196078431,2595992576.0
CPA,0.7977941176470588,0.9583333333333334,135.975,6.089575,0.8108600801526166,483827.0,0.75,0.7598039215686274,0.8676470588235294,5547706880.0
TJX,0.799142156862745,0.7352941176470589,159.02,5.5349164,1.12835509072028,4879339.0,0.6862745098039216,0.8897058823529411,0.8700980392156863,175846588416.0
RH,0.8008578431372549,0.875,134.365,10.009011,0.6082944062806673,1273750.0,0.9387254901960784,0.5686274509803921,0.928921568627451,2539601920.0
ATRO,0.8075980392156863,0.8970588235294118,84.87,6.9161067,0.8066005797062777,599614.0,0.8406862745098039,0.7524509803921569,0.8014705882352942,3041771008.0
CHRW,0.8077205882352941,0.8700980392156863,182.335,5.383772,1.1186799642435483,1869313.0,0.6642156862745098,0.8823529411764706,0.8970588235294118,21492381696.0
IPGP,0.8082107843137255,0.9411764705882352,120.06,5.938406,0.905824559529962,524383.0,0.7328431372549019,0.8284313725490197,0.8382352941176471,5095780352.0
ONTO,0.8139705882352941,0.9534313725490196,260.6,5.046761,1.3537985452089014,950377.0,0.5931372549019608,0.9264705882352942,0.9338235294117648,12963174400.0
