symbol,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
ENLT,0.7391373801916933,0.9808306709265175,89.89,5.64109,0.6079104290421518,175414.0,0.792332268370607,0.597444089456869,0.7731629392971247,12524965888.0
KLAC,0.7432907348242811,1.0,1855.32,5.222093,0.5176935152734499,972701.0,0.7539936102236422,0.5143769968051118,0.9968051118210862,242355847168.0
HIMX,0.7440894568690095,0.4185303514376997,17.02,6.1759186,2.840748267474201,3462719.0,0.8178913738019169,0.9840255591054312,0.3578274760383386,2968729344.0
ASTS,0.7488817891373801,0.4153354632587859,70.97,8.608156,0.7098125362782172,14657556.0,0.8913738019169329,0.6677316293929713,0.8083067092651757,27540400128.0
EOSE,0.7519169329073482,0.0798722044728434,7.8299,23.111628,1.3146624292999425,24137003.0,0.987220447284345,0.8626198083067093,0.4824281150159744,2658273024.0
AVPT,0.7522364217252396,0.4376996805111821,11.235,8.86628,1.7474977934884388,1785624.0,0.9009584664536742,0.9297124600638976,0.3386581469648562,2426296064.0
GRND,0.755111821086262,0.5431309904153354,14.77,6.951484,1.977639783087678,1339343.0,0.8594249201277955,0.9456869009584664,0.3450479233226837,2617520384.0
LUNR,0.7565495207667732,0.3130990415335463,28.38,17.710487,0.7246400138448104,12804798.0,0.9584664536741214,0.6900958466453674,0.7412140575079872,4539717120.0
GEN,0.7595846645367411,0.3578274760383386,22.395,10.9212475,1.0330737082390002,7054788.0,0.9169329073482428,0.8115015974440895,0.5942492012779552,13563839488.0
PLNT,0.7645367412140575,0.6964856230031949,46.0,4.5217037,2.018269126015068,2028559.0,0.7060702875399361,0.9488817891373802,0.5782747603833865,3668787712.0
CUK,0.7691693290734822,0.4888178913738019,27.47,6.55546,1.6286394871698633,3090614.0,0.8370607028753994,0.9105431309904152,0.5431309904153354,38081056768.0
RDW,0.7709265175718849,0.1277955271565495,10.8043,17.43805,1.6720905385348483,20121112.0,0.9552715654952076,0.9169329073482428,0.5143769968051118,2149177600.0
FLEX,0.7742811501597444,0.7635782747603834,139.04,4.5059905,1.0427576893813866,4028445.0,0.7028753993610224,0.8146964856230032,0.8338658146964856,51121381376.0
XYZ,0.7798722044728434,0.5175718849840255,75.185,7.1927547,0.9055215687075368,7834730.0,0.865814696485623,0.7635782747603834,0.7891373801916933,44784345088.0
CWEN-A,0.7896166134185303,0.9105431309904152,40.43,5.69935,1.2916614787711316,248977.0,0.8019169329073482,0.8562300319488818,0.5910543130990416,8307674112.0
BFAM,0.7945686900958465,0.853035143769968,71.78,5.0797853,1.4078653658556393,985129.0,0.7412140575079872,0.8817891373801917,0.7060702875399361,3791804160.0
LOGI,0.7988817891373802,0.8881789137380192,108.93,5.5421,0.9566971130763392,1033072.0,0.7731629392971247,0.7891373801916933,0.8162939297124601,15631673344.0
DBX,0.8062300319488818,0.4792332268370607,28.48,13.330682,1.201319108464624,3820914.0,0.9361022364217252,0.8306709265175719,0.6996805111821086,6796425728.0
AAON,0.8124600638977635,0.9041533546325878,137.915,6.7040567,0.7448824944335192,984464.0,0.8498402555910544,0.7092651757188498,0.8817891373801917,11287475200.0
MKSI,0.8146964856230031,0.9361022364217252,321.74,6.9649854,0.6861304658902324,1347356.0,0.8626198083067093,0.6517571884984026,0.9552715654952076,21660082176.0
AMD,0.8161341853035143,0.5527156549520766,441.8099,8.16699,0.7887727810353861,38248920.0,0.8881789137380192,0.7252396166134185,0.9808306709265175,720415490048.0
CALY,0.8217252396166135,0.4345047923322683,17.46,18.212584,1.4411618875917953,2859898.0,0.9616613418530352,0.8913738019169329,0.6485623003194888,3177302016.0
SANM,0.8266773162939297,0.9584664536741214,253.2,6.794888,0.7312886675720537,795240.0,0.853035143769968,0.6964856230031949,0.9424920127795527,13570947072.0
CPAY,0.829552715654952,0.9840255591054312,336.06,9.913327,0.6317868925263291,630480.0,0.9105431309904152,0.6198083067092651,0.977635782747604,22224316416.0
BILL,0.8297124600638978,0.6677316293929713,40.26,6.903873,2.157193540668564,2035319.0,0.8562300319488818,0.9584664536741214,0.6389776357827476,3984147200.0
SNDK,0.8300319488817891,0.865814696485623,1501.66,12.067531,0.6576963799035382,18122832.0,0.9233226837060704,0.6293929712460063,1.0,222380474368.0
MIRM,0.8330670926517572,0.8945686900958466,108.78,5.683473,1.270447391688771,848250.0,0.7987220447284346,0.853035143769968,0.8274760383386581,6633538048.0
MNST,0.8343450479233226,0.6134185303514377,87.19,14.76899,0.8315715860086593,5549604.0,0.9424920127795527,0.7476038338658147,0.9073482428115016,85263630336.0
NHC,0.8495207667731629,0.9936102236421726,186.64,8.878778,0.7407043598940216,110966.0,0.9041533546325878,0.7060702875399361,0.9329073482428116,2911405824.0
MU,0.8538338658146966,0.6357827476038339,729.795,12.889232,0.894197353203705,42020083.0,0.9329073482428116,0.7571884984025559,0.9936102236421726,823014653952.0
FLY,0.8594249201277954,0.4664536741214057,38.58,19.221264,1.349788794821885,5330125.0,0.9712460063897764,0.8690095846645367,0.8434504792332268,6181874688.0
PENG,0.8594249201277955,0.7284345047923323,43.8225,12.423035,1.383428056793139,1465670.0,0.926517571884984,0.8753993610223643,0.7795527156549521,2303317248.0
CVSA,0.8680511182108626,0.9648562300319488,130.185,11.269229,0.9035854156170584,359261.0,0.9201277955271564,0.7603833865814696,0.9169329073482428,4492492288.0
MRNA,0.8779552715654951,0.476038338658147,57.39,18.228626,1.4826923987232057,7816450.0,0.9648562300319488,0.9009584664536742,0.8865814696485623,22771564544.0
QCOM,0.8856230031948882,0.6006389776357828,221.525,9.355638,1.6169682745626948,14980156.0,0.9073482428115016,0.9073482428115016,0.952076677316294,233487335424.0
WSC,0.8934504792332268,0.5686900958466453,27.9,19.74249,2.4148628884008643,2235770.0,0.97444089456869,0.977635782747604,0.7667731629392971,5049751040.0
LASR,0.8961661341853036,0.792332268370607,75.04,13.370598,1.439853633713662,1699845.0,0.939297124600639,0.8881789137380192,0.8865814696485623,4232740864.0
FLNC,0.8979233226837061,0.402555910543131,24.4,28.624144,5.876433676143829,5383538.0,0.9968051118210862,0.9936102236421726,0.805111821086262,4497180672.0
NAMS,0.8993610223642171,0.7827476038338658,39.265,12.668583,3.131832765770782,914143.0,0.9297124600638976,0.987220447284345,0.7507987220447284,4590234624.0
ROAD,0.9006389776357826,0.9424920127795527,141.6114,7.804053,1.6617275461332712,540987.0,0.8753993610223643,0.9137380191693292,0.9009584664536742,8003222016.0
NSIT,0.9028753993610222,0.926517571884984,83.8,19.084837,1.0870039230404904,447612.0,0.9680511182108626,0.8210862619808307,0.9201277955271564,2544326656.0
MXL,0.9158146964856232,0.7476038338658147,96.01,16.559427,1.6854096348573182,2920064.0,0.952076677316294,0.9233226837060704,0.9233226837060704,8597307392.0
FROG,0.9164536741214055,0.6741214057507987,70.95,24.430017,1.5110150775967093,3449953.0,0.9904153354632588,0.9041533546325878,0.9297124600638976,8596110336.0
TXRH,0.9217252396166132,0.9169329073482428,181.99,15.234606,1.3361414134653995,1075824.0,0.9488817891373802,0.865814696485623,0.97444089456869,11997717504.0
RKLB,0.9217252396166136,0.4121405750798722,99.6608,26.827177,2.389374312118107,21079200.0,0.9936102236421726,0.97444089456869,0.9584664536741214,57608355840.0
AD,0.9249201277955272,0.939297124600639,56.625,14.858014,1.8278410924778496,219977.0,0.9456869009584664,0.939297124600639,0.8562300319488818,4894832128.0
SYNA,0.9378594249201276,0.9137380191693292,127.41,20.425331,1.417232354144099,765293.0,0.9840255591054312,0.8849840255591054,0.9616613418530352,4967725056.0
AKAM,0.9476038338658148,0.7188498402555911,139.94,19.914347,2.293088022774928,5115801.0,0.9808306709265175,0.9680511182108626,0.9680511182108626,20602392576.0
PTCT,0.9492012779552714,0.8434504792332268,77.25,19.786018,2.336661371927139,1142014.0,0.977635782747604,0.9712460063897764,0.9137380191693292,6404935168.0
INOD,0.9830670926517572,0.8626198083067093,81.585,78.75767,15.05721760757208,1014041.0,1.0,1.0,0.9840255591054312,2664158720.0
LUNR,0.7644356955380577,0.3175853018372703,28.89,19.825792,0.9486547933048222,12804798.0,0.979002624671916,0.6719160104986877,0.7742782152230971,4621298176.0
AVPT,0.7667979002624671,0.4566929133858268,11.185,8.38179,2.5379122368426947,1785624.0,0.8923884514435696,0.94750656167979,0.3858267716535433,2415498496.0
GEN,0.7692913385826771,0.3700787401574803,22.27,10.30213,1.4034125476201411,7054788.0,0.9212598425196852,0.821522309711286,0.6115485564304461,13488132096.0
MKSI,0.771259842519685,0.9291338582677166,315.33,4.83393,0.927834959728535,1347356.0,0.7427821522309711,0.6614173228346457,0.9343832020997376,21228550144.0
