symbol,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
WPP,0.729367469879518,0.7831325301204819,25.87,7.4781938,0.6112968356617465,506425.0,0.9126506024096386,0.6144578313253012,0.5828313253012049,5580286464.0
RNG,0.7319277108433735,0.7650602409638554,76.865,5.903825,0.5775937027311691,1850453.0,0.8704819277108434,0.5632530120481928,0.7680722891566265,6418700800.0
RBRK,0.7328313253012049,0.6987951807228916,92.59,6.2055473,0.5762061304183843,3643014.0,0.8825301204819277,0.5572289156626506,0.7951807228915663,19057666048.0
HMY,0.7329819277108434,0.463855421686747,20.65,6.1696596,0.86676921633107,3708122.0,0.8795180722891566,0.7981927710843374,0.4969879518072289,12905783296.0
ZETA,0.7341867469879517,0.3825301204819277,32.69,7.391584,0.7009380793077991,8796058.0,0.9096385542168676,0.7018072289156626,0.6596385542168675,8148231168.0
MIR,0.7378012048192771,0.4126506024096386,16.83,8.092487,0.7991836747019939,3973661.0,0.9307228915662652,0.7650602409638554,0.5150602409638554,4191387648.0
META,0.7382530120481927,0.7319277108433735,615.28,3.7834282,0.7083692727121867,18102242.0,0.6265060240963856,0.7108433734939759,0.9849397590361446,1567429623808.0
IESC,0.7424698795180722,0.9819277108433736,317.485,4.905158,0.5327307303814834,464319.0,0.8012048192771084,0.4939759036144578,0.9548192771084336,12651367424.0
NET,0.7444277108433736,0.8433734939759037,285.7701,4.777488,0.5810809930805322,3531919.0,0.7801204819277109,0.572289156626506,0.933734939759036,101756936192.0
ZS,0.7477409638554215,0.8042168674698795,179.045,3.6559963,0.9996830153782332,2902349.0,0.5873493975903614,0.8373493975903614,0.8433734939759037,28953280512.0
BTDR,0.7487951807228914,0.2319277108433735,11.78,9.683427,1.0538063034717635,12069571.0,0.9518072289156626,0.8554216867469879,0.4653614457831325,3201594624.0
IOT,0.7489457831325301,0.4879518072289157,38.5,4.648,1.406804179687393,5841968.0,0.7620481927710844,0.9096385542168676,0.5753012048192772,22434338816.0
AXON,0.7572289156626507,0.9728915662650602,535.755,5.675765,0.5193622631390776,984544.0,0.8493975903614458,0.4698795180722891,0.9909638554216867,43523350528.0
CIFR,0.7576807228915662,0.1415662650602409,17.0,11.989457,0.9042387661410368,29277317.0,0.9728915662650602,0.8132530120481928,0.5918674698795181,7055522304.0
PAYP,0.7590361445783133,0.6204819277108434,16.965,7.8587375,0.8255087351959693,1039244.0,0.9216867469879518,0.7771084337349398,0.5120481927710844,11487732736.0
LII,0.7635542168674698,0.9909638554216867,387.495,3.6082876,0.8333212435984854,482503.0,0.5783132530120482,0.7831325301204819,0.9397590361445785,13392089088.0
TDS,0.7658132530120482,0.7289156626506024,37.81,5.4084263,0.8366317141445153,1114941.0,0.8433734939759037,0.7921686746987951,0.6024096385542169,4352536064.0
KB,0.7695783132530121,0.966867469879518,132.99,5.3386183,0.5907974542969417,280944.0,0.8403614457831325,0.5933734939759037,0.8554216867469879,46693605376.0
PURR,0.7695783132530121,0.1957831325301204,12.351,9.104558,1.678159768243317,15714412.0,0.9367469879518072,0.9427710843373494,0.4608433734939759,2443492096.0
CIGI,0.7703313253012047,0.963855421686747,101.6,3.917359,0.95096318207159,217041.0,0.6656626506024096,0.8313253012048193,0.75,5192147968.0
RIOT,0.772289156626506,0.2409638554216867,20.7351,11.269651,0.8956078756951571,18399798.0,0.963855421686747,0.8072289156626506,0.641566265060241,7781031424.0
GLXY,0.7762048192771084,0.3795180722891566,26.52,10.2244425,0.8078086705275741,7163601.0,0.9578313253012049,0.7710843373493976,0.6656626506024096,15628166144.0
CAMT,0.7888554216867469,0.9397590361445785,137.95,4.578874,0.7817676436690696,486761.0,0.7530120481927711,0.7590361445783133,0.8283132530120482,6437874688.0
BULL,0.7897590361445782,0.1987951807228915,10.025,11.388885,1.9775042382262669,12687501.0,0.966867469879518,0.9728915662650602,0.4548192771084337,5409694720.0
GWRE,0.7911144578313252,0.8945783132530121,203.22,5.426441,0.6317172855762869,1550738.0,0.8463855421686747,0.6385542168674698,0.9096385542168676,16919359488.0
