symbol,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
ADBE,0.7456896551724139,0.8218390804597702,255.585,5.8586,0.7203607467470992,5402793.0,0.7959770114942529,0.5660919540229885,0.9339080459770116,103307460608.0
ENLT,0.7504310344827586,0.9942528735632185,106.02,3.2327166,1.7564779831204873,175479.0,0.5344827586206896,0.9281609195402298,0.6954022988505747,14770792448.0
ALKS,0.7530172413793103,0.6752873563218391,42.4,6.1592464,0.9768433704410118,2336264.0,0.8304597701149425,0.7586206896551724,0.646551724137931,7067054592.0
TTAN,0.7541666666666667,0.8620689655172413,71.35,8.451129,0.7028594592640662,1161898.0,0.9109195402298852,0.5459770114942529,0.7902298850574713,6805928960.0
FIG,0.7545977011494253,0.278735632183908,25.33,7.971019,1.2667220847658416,16939111.0,0.8994252873563219,0.853448275862069,0.5660919540229885,13383778304.0
INOD,0.7564655172413792,0.867816091954023,103.48,4.157026,1.1147419060770989,1661895.0,0.6781609195402298,0.8132183908045977,0.7385057471264368,3379176448.0
WAT,0.7577586206896552,0.985632183908046,384.479,4.856953,0.7556408874002019,1046112.0,0.7327586206896551,0.6005747126436781,0.9626436781609196,37750398976.0
AYA,0.7658045977011494,0.8764367816091954,20.9901,7.8074045,0.958558018448345,306911.0,0.8936781609195402,0.75,0.514367816091954,3008925696.0
TEO,0.7658045977011494,0.8132183908045977,14.5888,5.639392,2.5310534591194966,343440.0,0.7816091954022989,0.9655172413793104,0.3649425287356322,6283944960.0
DDOG,0.7676724137931034,0.8189655172413793,242.31,7.5785794,0.679272873009348,5339645.0,0.882183908045977,0.5287356321839081,0.9597701149425288,86252716032.0
FLEX,0.7682471264367817,0.7701149425287356,152.38,5.19848,0.917463749789152,4630111.0,0.7614942528735632,0.735632183908046,0.8362068965517241,55828668416.0
PENG,0.7691091954022988,0.7385057471264368,56.64,4.7530975,1.462620399127544,2085148.0,0.7241379310344828,0.8879310344827587,0.6551724137931034,2977007104.0
VEEV,0.7739942528735633,0.8591954022988506,175.7325,6.906249,0.7329713128698379,2880316.0,0.8649425287356322,0.5804597701149425,0.9109195402298852,28679315456.0
MRCY,0.7834770114942529,0.9540229885057472,113.015,4.5370445,1.173516503295121,577824.0,0.6982758620689655,0.8275862068965517,0.7701149425287356,6785791488.0
ARM,0.787212643678161,0.8017241379310345,353.085,5.3136287,0.8635974702380952,9246720.0,0.7672413793103449,0.7011494252873564,0.9655172413793104,377122586624.0
HPQ,0.7969827586206897,0.2758620689655172,27.285,9.09636,1.705540962711133,18691048.0,0.9281609195402298,0.9195402298850576,0.6135057471264368,24952752128.0
RBRK,0.8057471264367816,0.6954022988505747,77.25,9.854949,0.8508601650820522,3733295.0,0.9511494252873564,0.6810344827586207,0.8247126436781609,15898810368.0
SNX,0.8066091954022988,0.9827586206896552,260.575,5.8301563,0.8635578470329381,761275.0,0.7902298850574713,0.6982758620689655,0.9367816091954024,21009223680.0
ZETA,0.806896551724138,0.3850574712643678,22.455,11.273537,1.3479737315711646,7775722.0,0.9741379310344828,0.8706896551724138,0.6135057471264368,5597079552.0
NTNX,0.809051724137931,0.6350574712643678,52.94,8.461375,1.0638148036502293,3878003.0,0.913793103448276,0.7959770114942529,0.735632183908046,14259330048.0
PANW,0.8130747126436781,0.7816091954022989,277.515,7.65994,0.821270446139009,7877343.0,0.8879310344827587,0.6551724137931034,0.9741379310344828,225064681472.0
