ticker,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
COLM,62.56499862670898,55.4245002746582,-4.757198505944171,0.0,,1,10.0,0.9296427486677452,4
CRUS,134.5800018310547,123.67279922485352,-0.2446088667236279,0.0,,1,10.0,0.9255076845362856,4
CSL,395.7300109863281,337.9088018798828,0.0935920802497491,0.0,,1,10.0,0.9696392413071434,4
CVCO,522.6900024414062,605.9412017822266,3.4087783954428685,0.0,,2,0.0,0.0,0
ENPH,47.619998931884766,34.33799991607666,-7.838202788043979,0.0,,1,10.0,0.9228865175531884,4
GSK,58.98500061035156,49.56230026245117,3.0665753663339235,0.0,,2,11.0,0.8032052113035217,3
LLY,1027.6700439453125,1054.8406030273438,-7.176272808934803,0.0,,1,10.0,0.8980025155509319,1
ODFL,201.5200042724609,163.57921875,-3.3662555095798408,0.0,,1,10.0,0.9142727099395846,3
POWL,522.0399780273438,372.7767987060547,-0.997536485377315,0.0,,1,10.0,0.9696556433790404,4
SAIA,404.7900085449219,339.9135992431641,-0.2857503700524066,0.0,,1,10.0,0.8928378267367526,3
SLAB,203.05999755859372,141.5767999267578,-0.1720692675946433,0.0,,1,10.0,0.9924027735498252,4
XPO,195.00999450683597,147.01239959716796,8.633173988871468,0.0,,2,0.0,0.0,2
